CaseID,WMUCount,DeltaISum,DeltaVSum,SmallDeltaISum,SmallDeltaVSum,Network
594,3,0.023948427281963246,0.0012564135184606195,False,False,ieee30
595,3,2.2635839975866996,0.22198218284169674,False,False,ieee30
596,3,2.2636144374334166,0.22117681884310064,False,False,ieee30
597,3,2.2637043561248182,0.22084142594930756,False,False,ieee30
598,3,2.20730582897747,0.23188324954824513,False,False,ieee30
599,3,2.2073362657523816,0.23210576223632118,False,False,ieee30
600,3,2.207430574351668,0.23231163293761042,False,False,ieee30
601,3,2.21415735659642,0.23116687037105837,False,False,ieee30
602,3,2.214183700228548,0.23150897266162945,False,False,ieee30
603,3,2.214264851236302,0.23396678387004705,False,False,ieee30
604,3,0.230612814452964,0.015169896683152273,False,False,ieee30
605,3,0.23073026064562774,0.014570864267831607,False,False,ieee30
606,3,0.23085878253953968,0.014166242987229904,False,False,ieee30
607,3,0.2321134410954065,0.01562463332339692,False,False,ieee30
608,3,0.23221142121181793,0.014695878529500384,False,False,ieee30
609,3,0.2323349652903963,0.014256967894286321,False,False,ieee30
610,3,0.23251637984019569,0.01629740643649702,False,False,ieee30
611,3,0.23256781158119827,0.015242674028245418,False,False,ieee30
612,3,0.2326620862498439,0.015554861681781551,False,False,ieee30
613,3,0.031421255000389954,0.00312305008293412,False,False,ieee30
614,3,0.031517681314508175,0.00237671527278549,False,False,ieee30
615,3,0.03161237987346342,0.002301114143610783,False,False,ieee30
616,3,0.03159262926316569,0.0032687958077026735,False,False,ieee30
617,3,0.031673506145146135,0.002459829314065076,False,False,ieee30
618,3,0.03176337376282585,0.0017383971844888713,False,False,ieee30
619,3,0.03166592038230119,0.0031959984191567425,False,False,ieee30
620,3,0.031713699123923,0.002411045566204306,False,False,ieee30
621,3,0.031783652114070055,0.002472944339814598,False,False,ieee30
622,3,3.467782945261943,0.26724731513001576,False,False,ieee30
623,3,3.4677555937729694,0.31155297615537614,False,False,ieee30
624,3,3.4678089233707126,0.23122055642425154,False,False,ieee30
625,3,3.467736007062905,0.23400817523242162,False,False,ieee30
626,3,3.467688013157215,0.27490271145497663,False,False,ieee30
627,3,3.4678702863079933,0.6251186806649796,False,False,ieee30
628,3,3.4677112454455665,0.2626724002760145,False,False,ieee30
629,3,3.467704566692001,0.39303696451990966,False,False,ieee30
630,3,3.4680101470519364,4.062414145933174,False,False,ieee30
631,3,0.3520972350386583,0.01525060212408047,False,False,ieee30
632,3,0.3522239951473913,0.013817958561380683,False,False,ieee30
633,3,0.3523680953989433,0.014062266075667518,False,False,ieee30
634,3,0.35213212250980397,0.014420586593255291,False,False,ieee30
635,3,0.3522326970560987,0.014411888148449625,False,False,ieee30
636,3,0.35237174598278986,0.014320479272872277,False,False,ieee30
637,3,0.35216325026729667,0.015063829673298224,False,False,ieee30
638,3,0.35222319312370715,0.014133107749047635,False,False,ieee30
639,3,0.35233873988513603,0.014484769295833866,False,False,ieee30
640,3,0.04739151974577968,0.0026614565711728932,False,False,ieee30
641,3,0.04748797058244723,0.0018220861826326873,False,False,ieee30
642,3,0.047582825207101095,0.0014790166000567817,False,False,ieee30
643,3,0.047410600473090064,0.0026099526132780104,False,False,ieee30
644,3,0.04749147588177352,0.0017879746573150612,False,False,ieee30
645,3,0.04758233572547472,0.001980628580759314,False,False,ieee30
646,3,0.047436460306307215,0.002554559977067994,False,False,ieee30
647,3,0.047484363542706694,0.0017605124152477725,False,False,ieee30
648,3,0.0475549707572721,0.0018268881969678574,False,False,ieee30
649,3,1.5651323994435407,0.0884900367928595,False,False,ieee30
650,3,1.56517606190617,0.08148164227688426,False,False,ieee30
651,3,1.56527433767336,0.0407724209040069,False,False,ieee30
652,3,1.5554118728587794,0.09192218370039251,False,False,ieee30
653,3,1.5554496959700823,0.08897816354153965,False,False,ieee30
654,3,1.5555483673688575,0.08378327191113688,False,False,ieee30
655,3,1.50168284361158,0.10014049099248223,False,False,ieee30
656,3,1.5017205063655665,0.11513045257347976,False,False,ieee30
657,3,1.5017874650134617,0.0767961565121501,False,False,ieee30
658,3,0.21748438698779257,0.0058574107583913015,False,False,ieee30
659,3,0.21755876520968512,0.004896652204301799,False,False,ieee30
660,3,0.21766941397255737,0.004766449398467709,False,False,ieee30
661,3,0.21691958780862675,0.0067629963195242615,False,False,ieee30
662,3,0.21698669125450784,0.005844921646981804,False,False,ieee30
663,3,0.21708809967971046,0.0058068958667442105,False,False,ieee30
664,3,0.21517022167353303,0.008372381735803791,False,False,ieee30
665,3,0.2152151758543675,0.00736850194188543,False,False,ieee30
666,3,0.21529336240597663,0.007116952163598533,False,False,ieee30
667,3,0.02195352248749232,0.0016482824479063796,False,False,ieee30
668,3,0.02202811776763651,0.0009001296591912844,False,False,ieee30
669,3,0.022141491043465564,0.0009329241858462289,False,False,ieee30
670,3,0.02193395530890129,0.0016994429913862463,False,False,ieee30
671,3,0.02200173796151595,0.000972681150063659,False,False,ieee30
672,3,0.022104834691723856,0.00035231450737427394,False,False,ieee30
673,3,0.02184632067509898,0.0018074179611201613,False,False,ieee30
674,3,0.021891916798485025,0.0011040848625389899,False,False,ieee30
675,3,0.02196877807211376,0.0011628163912059675,False,False,ieee30
676,3,2.756215969795477,0.15141271257342098,False,False,ieee30
677,3,2.7562170063220064,0.10748927397821328,False,False,ieee30
678,3,2.7562874929811914,0.125467120831307,False,False,ieee30
679,3,2.663317678850607,0.12796048954081063,False,False,ieee30
680,3,2.6633118218353653,0.1426120325811655,False,False,ieee30
681,3,2.6633688819636,0.16255992726503227,False,False,ieee30
682,3,2.6290994195618547,0.15116011137514057,False,False,ieee30
683,3,2.629043054237422,0.13849066751800215,False,False,ieee30
684,3,2.6291408436986057,0.13902313403849748,False,False,ieee30
685,3,0.3602600815028746,0.01134080998643927,False,False,ieee30
686,3,0.36033334168476117,0.010997076695762997,False,False,ieee30
687,3,0.36044232076152105,0.011118136536786283,False,False,ieee30
688,3,0.35729461607434354,0.01304493204776469,False,False,ieee30
689,3,0.35735943598985576,0.012427248942851077,False,False,ieee30
690,3,0.3574619964365061,0.012636469603661715,False,False,ieee30
691,3,0.35667480462616485,0.01317213706807141,False,False,ieee30
692,3,0.3567196753049039,0.012856377134521368,False,False,ieee30
693,3,0.35680444287047514,0.012038828145581104,False,False,ieee30
694,3,0.034335662428146556,0.0021659132330327235,False,False,ieee30
695,3,0.0344099945354644,0.001330114336505983,False,False,ieee30
696,3,0.034523365225179826,0.0013040868071055867,False,False,ieee30
697,3,0.03420167745655557,0.0023976704942338944,False,False,ieee30
698,3,0.03426886537611523,0.001584178137275516,False,False,ieee30
699,3,0.034371964396733,0.0006323419753905268,False,False,ieee30
700,3,0.03416265463988724,0.002333107745659646,False,False,ieee30
701,3,0.034208266126335936,0.0015490666913627882,False,False,ieee30
702,3,0.034286592236651044,0.001611620432537486,False,False,ieee30
703,3,3.142264346439706,0.08872569294816124,False,False,ieee30
704,3,3.142125684889283,0.2041748854456767,False,False,ieee30
705,3,3.1422925749353037,0.2641602950548809,False,False,ieee30
706,3,3.0789497076449504,0.21144749165554055,False,False,ieee30
707,3,3.078958548473519,0.20400070938235815,False,False,ieee30
708,3,3.0790055237923264,0.17451996900083844,False,False,ieee30
709,3,3.054675815531429,0.08661094735848496,False,False,ieee30
710,3,3.0544456494726147,0.1604841799710921,False,False,ieee30
711,3,3.0545835874283487,0.15074385889496672,False,False,ieee30
712,3,0.43450821586640753,0.014762015446936894,False,False,ieee30
713,3,0.43457804302137565,0.014390860650479675,False,False,ieee30
714,3,0.43468340849694165,0.01431789474506584,False,False,ieee30
715,3,0.43264820493552736,0.01651423944265018,False,False,ieee30
716,3,0.4327110159336529,0.014993317659241279,False,False,ieee30
717,3,0.43281152588655575,0.014919276484774424,False,False,ieee30
718,3,0.4322429660906383,0.014377833855395927,False,False,ieee30
719,3,0.4322834681278819,0.015392473987973054,False,False,ieee30
720,3,0.4323693777477968,0.01321104645838822,False,False,ieee30
721,3,0.04386697153071641,0.0024091106803986184,False,False,ieee30
722,3,0.04394082701278322,0.0016572984597084117,False,False,ieee30
723,3,0.044052794896134256,0.0015908021359037905,False,False,ieee30
724,3,0.04377640135769214,0.0025514710472559488,False,False,ieee30
725,3,0.04384350027405671,0.0018029951971547664,False,False,ieee30
726,3,0.04394606181588013,0.0010396409393590433,False,False,ieee30
727,3,0.043750628352286824,0.002494280210153521,False,False,ieee30
728,3,0.04379588987327214,0.0017806678528604625,False,False,ieee30
729,3,0.043872754453768585,0.0018333540804184034,False,False,ieee30
730,3,4.759703755769175,0.23656289858892066,False,False,ieee30
731,3,4.753393912270244,0.32643028659429907,False,False,ieee30
732,3,4.75715734314152,0.28728504759467205,False,False,ieee30
733,3,4.749231063450345,0.33826572823974865,False,False,ieee30
734,3,4.759528116480345,0.2842442087082511,False,False,ieee30
735,3,4.757210361454207,0.304905055010835,False,False,ieee30
736,3,4.756966144021872,0.2826484295730491,False,False,ieee30
737,3,4.760932190520217,0.28443665904696114,False,False,ieee30
738,3,4.754395028573127,0.2915541058892385,False,False,ieee30
739,3,0.6520386364366488,0.024760555585142674,False,False,ieee30
740,3,0.6521015099873221,0.024024378406219737,False,False,ieee30
741,3,0.6522016672351979,0.024116045185822665,False,False,ieee30
742,3,0.6520276801889662,0.02472674818390108,False,False,ieee30
743,3,0.6520857309982758,0.024006468575218598,False,False,ieee30
744,3,0.6521841417740433,0.024085229327791113,False,False,ieee30
745,3,0.6520157121282242,0.024691088731013333,False,False,ieee30
746,3,0.652053370391199,0.023993491919319543,False,False,ieee30
747,3,0.6521412580818748,0.02404794958984746,False,False,ieee30
748,3,0.06573081045058743,0.0032516485715120558,False,False,ieee30
749,3,0.0658039583775651,0.0025085671861956316,False,False,ieee30
750,3,0.06591543502273249,0.0025980922543545892,False,False,ieee30
751,3,0.06572953928156033,0.0032041903814038486,False,False,ieee30
752,3,0.06579540048325733,0.0024824520534890704,False,False,ieee30
753,3,0.06589944155112054,0.002557816471354557,False,False,ieee30
754,3,0.06573418144804538,0.003155210512449824,False,False,ieee30
755,3,0.06577942612400463,0.0024559258078107327,False,False,ieee30
756,3,0.06585603684967531,0.0025117033135940714,False,False,ieee30
757,3,2283.0750520478355,2433.339869587562,False,False,ieee30
758,3,2282.6412969238672,2432.878043150064,False,False,ieee30
759,3,2282.446765861311,2432.670427744699,False,False,ieee30
760,3,2752.667550335119,2934.0855511426184,False,False,ieee30
761,3,2752.254864763054,2933.646152997179,False,False,ieee30
762,3,2751.935604246937,2933.3055373877155,False,False,ieee30
763,3,1612.1118886627341,1717.7223577996922,False,False,ieee30
764,3,1611.8378406696888,1717.4260310693314,False,False,ieee30
765,3,1611.8826797504637,1717.481896757534,False,False,ieee30
766,3,0.07317944080493291,0.030493304019956202,False,False,ieee30
767,3,0.07327296297126881,0.02911693667489723,False,False,ieee30
768,3,0.07342442255323801,0.029364933745083532,False,False,ieee30
769,3,0.07289212488935089,0.030089624587028796,False,False,ieee30
770,3,0.07297961101736042,0.029540381741005595,False,False,ieee30
771,3,0.07312127406864935,0.029221708119954615,False,False,ieee30
772,3,0.07048075557145023,0.03197125505458098,False,False,ieee30
773,3,0.07054230174857151,0.031323329930397215,False,False,ieee30
774,3,0.0706469217019075,0.030715140813480812,False,False,ieee30
775,3,0.008539541043450387,0.003494977787606768,False,False,ieee30
776,3,0.00873547922282434,0.002874423387333791,False,False,ieee30
777,3,0.009020829041293421,0.0027641326383333054,False,False,ieee30
778,3,0.008544093885922074,0.00349188871060524,False,False,ieee30
779,3,0.008718629036631703,0.0028889772924067803,False,False,ieee30
780,3,0.009056124397649835,0.01624385047767196,False,False,ieee30
781,3,0.008463407728042723,0.003510905504994666,False,False,ieee30
782,3,0.00858826792967926,0.0029285121034484662,False,False,ieee30
783,3,0.008796236015871442,0.0029822107138324228,False,False,ieee30
784,3,0.6734149370998366,0.11915626263641271,False,False,ieee30
785,3,0.6735150144307983,0.08576276659438387,False,False,ieee30
786,3,0.6736860473318822,0.12054373637354171,False,False,ieee30
787,3,0.6319691266222548,0.10994407024226105,False,False,ieee30
788,3,0.632037659706123,0.11443614871454832,False,False,ieee30
789,3,0.6322163937038597,0.10386531672322108,False,False,ieee30
790,3,0.6054515147979806,0.0894332578635888,False,False,ieee30
791,3,0.6054953400275035,0.10101699708894707,False,False,ieee30
792,3,0.6056036170809002,0.11374589627097137,False,False,ieee30
793,3,0.09860495120508302,0.010784195999954727,False,False,ieee30
794,3,0.09878003454105021,0.010490514457218048,False,False,ieee30
795,3,0.09901722664412232,0.010286593794985976,False,False,ieee30
796,3,0.09709231408078686,0.011650691462068763,False,False,ieee30
797,3,0.09724469029356211,0.010959490546703088,False,False,ieee30
798,3,0.09746531073482223,0.010920931697904868,False,False,ieee30
799,3,0.09629752564083285,0.01306434328836914,False,False,ieee30
800,3,0.09641029035002668,0.012812929898233016,False,False,ieee30
801,3,0.09659354312319758,0.01196059014953843,False,False,ieee30
802,3,0.012625749720266796,0.0022401337799538013,False,False,ieee30
803,3,0.012820396394065799,0.0013928604966083613,False,False,ieee30
804,3,0.01310498378864048,0.0010411755674274437,False,False,ieee30
805,3,0.012495408698516917,0.002399496392054945,False,False,ieee30
806,3,0.012668488324602344,0.0015670803071706763,False,False,ieee30
807,3,0.012936802594584518,0.0006377573747667897,False,False,ieee30
808,3,0.012465971725447784,0.002343543881032084,False,False,ieee30
809,3,0.012589543945165177,0.0015514476488758255,False,False,ieee30
810,3,0.012797872782013178,0.0016128461871097732,False,False,ieee30
811,3,6.499396757591683,5.147631402388866,False,False,ieee30
812,3,6.510126873425769,5.159883004919361,False,False,ieee30
813,3,6.498964740012774,5.147357699288291,False,False,ieee30
814,3,354.91723635501023,333.46848710440713,False,False,ieee30
815,3,354.832336716456,328.76283016692224,False,False,ieee30
816,3,354.5691559841853,329.6895540584572,False,False,ieee30
817,3,495.83768570369915,469.85527154579813,False,False,ieee30
818,3,495.69002714419923,461.0743401984803,False,False,ieee30
819,3,495.5263490611736,461.87859296692477,False,False,ieee30
820,3,0.12749660876567823,0.021276660186998475,False,False,ieee30
821,3,0.1276574476159501,0.020600695696379234,False,False,ieee30
822,3,0.12787340192430938,0.020228982357130665,False,False,ieee30
823,3,0.12669160110406513,0.02134452580267765,False,False,ieee30
824,3,0.12683300586882473,0.020547071031447595,False,False,ieee30
825,3,0.12703936282165929,0.01998750189508125,False,False,ieee30
826,3,0.12613001118055955,0.022039877439129052,False,False,ieee30
827,3,0.12623589313867825,0.02193372651479686,False,False,ieee30
828,3,0.12641046889168897,0.02051676010415071,False,False,ieee30
829,3,0.01691833121200661,0.0029096352575447293,False,False,ieee30
830,3,0.017113831437133048,0.002233213964261349,False,False,ieee30
831,3,0.017398008019419334,0.001746454416323373,False,False,ieee30
832,3,0.016837432465994617,0.002933556484158273,False,False,ieee30
833,3,0.017011563110241906,0.002235988694843094,False,False,ieee30
834,3,0.01728020870426216,0.0009169039888320407,False,False,ieee30
835,3,0.01682734935284267,0.002898926849399075,False,False,ieee30
836,3,0.016952089989944352,0.002290767736716104,False,False,ieee30
837,3,0.017157617599927337,0.0018541918741019625,False,False,ieee30
838,3,1.6169551231680561,13.068623829650441,False,False,ieee30
839,3,1.619560969506195,11.091500214879897,False,False,ieee30
840,3,1.6178902055012494,18.59508139158021,False,False,ieee30
841,3,2.7409186708133992,21.536420131333216,False,False,ieee30
842,3,2.7428646090712867,22.241271540701312,False,False,ieee30
843,3,2.7448209105903505,10.843603799471294,False,False,ieee30
844,3,2.855615595103415,28.46370840892901,False,False,ieee30
845,3,2.856906606564225,23.272563689998385,False,False,ieee30
846,3,2.859234971726899,14.850466919228062,False,False,ieee30
847,3,0.18697902297924193,0.022534919159916456,False,False,ieee30
848,3,0.18711843932817557,0.020778489066509587,False,False,ieee30
849,3,0.1872958269575104,0.019251892534954407,False,False,ieee30
850,3,0.1869832961679669,0.021385830401874695,False,False,ieee30
851,3,0.18710611486499162,0.01867916665167202,False,False,ieee30
852,3,0.18728168908937196,0.017191187414647757,False,False,ieee30
853,3,0.18701835572845735,0.020241377398691807,False,False,ieee30
854,3,0.18710573618030812,0.01945745752710515,False,False,ieee30
855,3,0.1872557666654324,0.018658789712723167,False,False,ieee30
856,3,0.0251510185217877,0.003271518300978049,False,False,ieee30
857,3,0.02534586113508336,0.002204993704069347,False,False,ieee30
858,3,0.025630738791905833,0.0020060435908381136,False,False,ieee30
859,3,0.025173495090886566,0.0032349786759952037,False,False,ieee30
860,3,0.025347260850505732,0.0014735474191158726,False,False,ieee30
861,3,0.02561595101330094,0.0025529235603350964,False,False,ieee30
862,3,0.025203148186460203,0.00318651733556663,False,False,ieee30
863,3,0.025328097941326295,0.0024904249277968304,False,False,ieee30
864,3,0.025537691976973226,0.0021033463772194283,False,False,ieee30
865,3,0.2523781109140523,0.09454060745896209,False,False,ieee30
866,3,0.2524590763698735,0.08722290443369851,False,False,ieee30
867,3,0.25260115900352687,0.05834342244376611,False,False,ieee30
868,3,0.2539929520786314,0.08962059292589086,False,False,ieee30
869,3,0.254062589606374,0.07914797360843251,False,False,ieee30
870,3,0.2541957833267958,0.0488208698497411,False,False,ieee30
871,3,0.2356483830670017,0.0892849540131091,False,False,ieee30
872,3,0.23569171306158773,0.07717574551099715,False,False,ieee30
873,3,0.23578591036178814,0.09974091079325087,False,False,ieee30
874,3,0.05985089349412359,0.03210774313246445,False,False,ieee30
875,3,0.06003372942913012,0.03028607370439007,False,False,ieee30
876,3,0.060287672975004127,0.030762159808215284,False,False,ieee30
877,3,0.05960927377681066,0.031746921305427445,False,False,ieee30
878,3,0.05977107993419234,0.030819179683084785,False,False,ieee30
879,3,0.06001263744711201,0.03062056115255829,False,False,ieee30
880,3,0.05843188374429715,0.03342928901673303,False,False,ieee30
881,3,0.05854825846826908,0.033351507526616975,False,False,ieee30
882,3,0.05873570977779266,0.03321308280548696,False,False,ieee30
883,3,0.00814147682790859,0.004805330901372584,False,False,ieee30
884,3,0.008337393190408528,0.004041613829433799,False,False,ieee30
885,3,0.008621239203566222,0.0032809226642214195,False,False,ieee30
886,3,0.008147822425558116,0.004823574393579055,False,False,ieee30
887,3,0.008322238649716138,0.004045643108390062,False,False,ieee30
888,3,0.008590912925904713,0.0023836156266269226,False,False,ieee30
889,3,0.008058595863937729,0.00489118778679587,False,False,ieee30
890,3,0.008183502133288313,0.004177166604423244,False,False,ieee30
891,3,0.00839154248626886,0.00421679528621699,False,False,ieee30
892,3,0.42304662167893625,0.0748315643136771,False,False,ieee30
893,3,0.42312877717820474,0.06514539394082064,False,False,ieee30
894,3,0.4233039648061532,0.04106307997776815,False,False,ieee30
895,3,0.3966958177816492,0.09863203000987852,False,False,ieee30
896,3,0.3967555840570127,3.9284407975998112,False,False,ieee30
897,3,0.39822083904782024,19.086603830217612,False,False,ieee30
898,3,0.37815276833100137,0.05171824487768473,False,False,ieee30
899,3,0.3781952886620412,0.038312493639209744,False,False,ieee30
900,3,0.3782989994819774,0.042190183895351674,False,False,ieee30
901,3,0.09500923114704336,0.010320646256230748,False,False,ieee30
902,3,0.09518394288743293,0.010367043953446342,False,False,ieee30
903,3,0.09542632451008941,0.010521950954331172,False,False,ieee30
904,3,0.09328310478621593,0.010752817601878517,False,False,ieee30
905,3,0.09343550731736755,0.009826269689790279,False,False,ieee30
906,3,0.09366237399164248,0.010204138291785014,False,False,ieee30
907,3,0.0922622857500788,0.012851947460425728,False,False,ieee30
908,3,0.09237799083440601,0.010023455137244897,False,False,ieee30
909,3,0.09256610924084258,0.011156893821321567,False,False,ieee30
910,3,0.012231005609226742,0.002321844249103089,False,False,ieee30
911,3,0.012424626498162589,0.0011672272739877698,False,False,ieee30
912,3,0.01270961040602931,0.0008749262772812516,False,False,ieee30
913,3,0.01209059976655915,0.002470641666911355,False,False,ieee30
914,3,0.012263713195336402,0.0008742783962278899,False,False,ieee30
915,3,0.012532618301348629,0.0007376410712167658,False,False,ieee30
916,3,0.012052684134748658,0.0024228708276012867,False,False,ieee30
917,3,0.012176340841681031,0.0015980239023343223,False,False,ieee30
918,3,0.012384766347725382,0.0013164899816031639,False,False,ieee30
919,3,0.5073018748840656,0.04258235627194429,False,False,ieee30
920,3,0.5073920174985244,0.04467565548333474,False,False,ieee30
921,3,0.5075760651539842,0.36483021091184,False,False,ieee30
922,3,0.49049182535039226,0.06081508972637806,False,False,ieee30
923,3,0.49065816043473454,0.24189983421529082,False,False,ieee30
924,3,0.49081106113193645,0.043990612976461674,False,False,ieee30
925,3,0.47908462349780345,0.714174133347271,False,False,ieee30
926,3,0.4790911792804279,0.05449235193265234,False,False,ieee30
927,3,0.47921449096246166,0.05059763922574623,False,False,ieee30
928,3,0.11905830525142455,0.020687023793857007,False,False,ieee30
929,3,0.11921171980779866,0.021321811089502485,False,False,ieee30
930,3,0.11943608831461607,0.02084580887622034,False,False,ieee30
931,3,0.11787858646208654,0.020944439802414894,False,False,ieee30
932,3,0.11801905317230368,0.020206704056895175,False,False,ieee30
933,3,0.11823542327651033,0.01953456774229667,False,False,ieee30
934,3,0.11752420690598248,0.021757364806001767,False,False,ieee30
935,3,0.11763689958080203,0.02047863362252189,False,False,ieee30
936,3,0.11781719797948445,0.019797795885396097,False,False,ieee30
937,3,0.01630342357116942,0.0040703525272510754,False,False,ieee30
938,3,0.016498017630079687,0.0029625534499888584,False,False,ieee30
939,3,0.0167830700602538,0.0028072506862137914,False,False,ieee30
940,3,0.01621553896894723,0.004174400810187495,False,False,ieee30
941,3,0.01639016919013956,0.002612789590007547,False,False,ieee30
942,3,0.016657253479559583,0.003202289044214379,False,False,ieee30
943,3,0.01619950201704331,0.004145129337565612,False,False,ieee30
944,3,0.016324518903164456,0.003447892147042775,False,False,ieee30
945,3,0.016534519438623593,0.0030360233346752308,False,False,ieee30
946,3,0.7490860035280176,12.982910890250043,False,False,ieee30
947,3,0.748421574765784,15.517757661337411,False,False,ieee30
948,3,0.7478654822185006,16.085231095400452,False,False,ieee30
949,3,0.7491801909776046,15.226834440532564,False,False,ieee30
950,3,0.7494613349642902,13.202807345339902,False,False,ieee30
951,3,0.751444707590716,21.751073822315085,False,False,ieee30
952,3,0.750360242409387,11.654784590994428,False,False,ieee30
953,3,0.7476313017603485,18.64326705793579,False,False,ieee30
954,3,0.7490936332314078,9.821153787622395,False,False,ieee30
955,3,0.17760135197977103,0.023298721217676843,False,False,ieee30
956,3,0.17773192524235884,0.020830948123424564,False,False,ieee30
957,3,0.1779143773774613,0.01986567016436891,False,False,ieee30
958,3,0.17761299428490515,0.021952337946575362,False,False,ieee30
959,3,0.1777383301740077,0.01693944169002748,False,False,ieee30
960,3,0.17792126981404285,0.01737681012407788,False,False,ieee30
961,3,0.17762490640277234,0.020584569695489052,False,False,ieee30
962,3,0.1777165737718894,0.016928903065840828,False,False,ieee30
963,3,0.17788349899582556,0.018658054708594052,False,False,ieee30
964,3,0.02438024119076413,0.003438326583907858,False,False,ieee30
965,3,0.024575492827986822,0.002250409403965925,False,False,ieee30
966,3,0.024860676344039975,0.0024308655334825957,False,False,ieee30
967,3,0.024402969443255235,0.003474015859338153,False,False,ieee30
968,3,0.024577525240167264,0.002134419638389229,False,False,ieee30
969,3,0.024846600829017906,0.0022270400512551802,False,False,ieee30
970,3,0.02443178658251311,0.0031258324819724015,False,False,ieee30
971,3,0.024558029225749685,0.0021415782704606867,False,False,ieee30
972,3,0.02476739101029221,0.0021467429766663937,False,False,ieee30
973,3,0.08784496232534036,0.0232678878211392,False,False,ieee30
974,3,0.08790319175332803,0.16513943052072289,False,False,ieee30
975,3,0.08801008722938909,0.6546190275155553,False,False,ieee30
976,3,0.09068624340859158,0.013847615744248087,False,False,ieee30
977,3,0.09075733939644536,0.23999096210414883,False,False,ieee30
978,3,0.09085576093938375,0.027521728354809927,False,False,ieee30
979,3,0.08202712550630602,0.012584500882160787,False,False,ieee30
980,3,0.08207423146522594,0.028450753609781,False,False,ieee30
981,3,0.08216342547831698,0.013657209053325126,False,False,ieee30
982,3,0.04407104922347344,0.005416887283406613,False,False,ieee30
983,3,0.04419052733183513,0.007007443751293141,False,False,ieee30
984,3,0.04444652433016728,0.009362246240776972,False,False,ieee30
985,3,0.043804298948772386,0.007120159639201207,False,False,ieee30
986,3,0.04393394005519342,0.012897129106282157,False,False,ieee30
987,3,0.044225706500775924,0.0118134945044861,False,False,ieee30
988,3,0.04207542534360333,0.00778559192550321,False,False,ieee30
989,3,0.042208524496384334,0.010975876604151558,False,False,ieee30
990,3,0.04240317462821536,0.010712465142579619,False,False,ieee30
991,3,0.008419972359423024,0.002220263250592436,False,False,ieee30
992,3,0.008617511633819727,0.0012433852207536233,False,False,ieee30
993,3,0.008899540481683704,0.0005406075198239879,False,False,ieee30
994,3,0.008437139411665115,0.0015360151282182155,False,False,ieee30
995,3,0.008614736860212552,0.0004986778887439147,False,False,ieee30
996,3,0.008883138310251462,0.0005264039201190451,False,False,ieee30
997,3,0.008323603037888129,0.001692859501892574,False,False,ieee30
998,3,0.008450485225040827,0.0006177795247442885,False,False,ieee30
999,3,0.008660842894106888,0.0006465432875677468,False,False,ieee30
1000,3,0.14159254068222044,0.23978716848515425,False,False,ieee30
1001,3,0.1416415527272393,0.33512395998487465,False,False,ieee30
1002,3,0.14176834393212248,0.3230977291174988,False,False,ieee30
1003,3,0.1318175444303252,0.5421793457722371,False,False,ieee30
1004,3,0.13793079837764366,10.72063649026839,False,False,ieee30
1005,3,0.13978308140856044,21.73178175191203,False,False,ieee30
1006,3,0.1427434754960064,26.839102124288324,False,False,ieee30
1007,3,0.12069314886161928,0.18242685719132068,False,False,ieee30
1008,3,0.12079268696837678,0.1676835932414088,False,False,ieee30
1009,3,0.07039177517989927,0.01467577202556214,False,False,ieee30
1010,3,0.07037494323910992,0.008514652182402105,False,False,ieee30
1011,3,0.07090656617942351,0.017637612787285373,False,False,ieee30
1012,3,0.06743702002684451,0.009560188293681993,False,False,ieee30
1013,3,0.06763411416993043,0.00915805120977975,False,False,ieee30
1014,3,0.06787123736789685,0.009141721378824186,False,False,ieee30
1015,3,0.06643621431406277,0.010855837804532587,False,False,ieee30
1016,3,0.0664069630520025,0.008179103239187913,False,False,ieee30
1017,3,0.06659259141886895,0.008183404282704254,False,False,ieee30
1018,3,0.012654223904181375,0.0031296662212232373,False,False,ieee30
1019,3,0.012848266689297491,0.0022995590565640933,False,False,ieee30
1020,3,0.013132801952523712,0.002389340383310179,False,False,ieee30
1021,3,0.012489919904589704,0.0032899094542616636,False,False,ieee30
1022,3,0.01266310126813399,0.0024826058069699064,False,False,ieee30
1023,3,0.01293119578339786,0.0025520049410311385,False,False,ieee30
1024,3,0.012414399102998915,0.0032408265395977853,False,False,ieee30
1025,3,0.012539446037995915,0.0024463055344127183,False,False,ieee30
1026,3,0.012751282719135663,0.002478773321114902,False,False,ieee30
1027,3,0.1804640925434642,2.333786331737949,False,False,ieee30
1028,3,0.18035166780763037,2.3351527813442097,False,False,ieee30
1029,3,0.18054858312770874,2.3887793723778414,False,False,ieee30
1030,3,0.17448002814395477,2.704652804228229,False,False,ieee30
1031,3,0.18478367882905175,7.819188240750336,False,False,ieee30
1032,3,0.1907011193849082,4.825847895638919,False,False,ieee30
1033,3,0.16806483457104604,2.2386447078971097,False,False,ieee30
1034,3,0.16773442282177015,2.7484669096571936,False,False,ieee30
1035,3,0.16772427276978472,2.822183231676071,False,False,ieee30
1036,3,0.08340342829610331,0.016410412467936286,False,False,ieee30
1037,3,0.08409285667871227,0.028261178660801023,False,False,ieee30
1038,3,0.08567717865004296,0.03887236880862699,False,False,ieee30
1039,3,0.08165889339074046,0.015978637296716558,False,False,ieee30
1040,3,0.08180931699439015,0.015869380690795243,False,False,ieee30
1041,3,0.08206213023007111,0.012016002098697909,False,False,ieee30
