CaseID,SelectedWMUCount,DeltaI_sum,DeltaI_max,DeltaV_sum,DeltaV_max,SmallDeltaISum,SmallDeltaVSum,Network,WMUCount,SelectedWMUBuses
554,5,0.044810671974294336,0.021971520286632656,0.016899027204605455,0.010973481292703813,False,False,ieee30,5,6;1;2;3;4
555,5,0.19871025575854212,0.1020679080805687,0.014454604165610174,0.004460961018601606,False,False,ieee30,5,6;1;2;3;4
556,5,0.1310857232794912,0.07403849568050264,0.014299668819219624,0.004992859073790434,False,False,ieee30,5,6;1;2;3;4
557,5,0.46185021977592877,0.30746087220670004,0.03234715491998286,0.012401482102403993,False,False,ieee30,5,6;1;2;3;4
558,5,0.450758054364664,0.3093345439203584,0.033230807423805686,0.015039781593392365,False,False,ieee30,5,6;1;2;3;4
559,5,0.15398274022033878,0.06465578557518784,0.027350517856525203,0.021403815997786957,False,False,ieee30,5,6;1;2;3;4
560,5,0.3646843598633054,0.23986221648990122,0.03256571317866119,0.019521254119830744,False,False,ieee30,5,6;1;2;3;4
561,5,0.2699609479329593,0.1622576442377129,0.032669525472643235,0.021316140465471922,False,False,ieee30,5,6;1;2;3;4
562,5,0.12605201668169833,0.06468649564925283,0.0593284634997453,0.044665817123934026,False,False,ieee30,5,6;1;2;3;4
563,5,0.09941655234798655,0.04934505179237553,0.023493249574800368,0.014007106984503581,False,False,ieee30,5,6;1;2;3;4
564,5,0.09692408191295719,0.04605258899616932,0.0281295327168809,0.014398742398809339,False,False,ieee30,5,6;1;2;3;4
565,5,0.059389250622568716,0.023572935942821116,0.013227349045938919,0.007946672990936432,False,False,ieee30,5,6;1;2;3;4
566,5,0.07928056779362525,0.033348909943349214,0.012422293965235975,0.005520255317582268,False,False,ieee30,5,6;1;2;3;4
567,5,0.04903815818198772,0.019503209574429303,0.0026307489103466475,0.0014440146556934375,False,False,ieee30,5,6;1;2;3;4
568,5,0.0856803414072157,0.036466472093030555,0.016460963920722493,0.006211639122485457,False,False,ieee30,5,6;1;2;3;4
569,5,0.10062108806476357,0.04494220630381546,0.021688521644302128,0.008273014724397898,False,False,ieee30,5,6;1;2;3;4
570,5,0.07141380574130828,0.029570295910602784,0.016236139513494452,0.005975816596211048,False,False,ieee30,5,6;1;2;3;4
571,5,0.09593713589095412,0.045243369656892074,0.02498989371961058,0.012735426003802508,False,False,ieee30,5,6;1;2;3;4
572,5,0.09640848004544039,0.04287995030892805,0.024498618992168875,0.009721095063739527,False,False,ieee30,5,6;1;2;3;4
573,5,0.09428187487845052,0.04209289570227265,0.024541170618940678,0.010732965173180897,False,False,ieee30,5,6;1;2;3;4
574,5,0.09454359234571479,0.042692517703774635,0.02535757618099177,0.011440953989656388,False,False,ieee30,5,6;1;2;3;4
575,5,0.09804440718222868,0.04684461707682136,0.02626817285120997,0.012691779016374194,False,False,ieee30,5,6;1;2;3;4
576,5,0.09677170157419945,0.04566205886209668,0.013565009579596832,0.0034385115115413978,False,False,ieee30,5,6;1;2;3;4
577,5,0.09678723313864063,0.04313503916716627,0.020476701865477898,0.006687156854359277,False,False,ieee30,5,6;1;2;3;4
578,5,0.09534625361050637,0.04379357671986572,0.014025219122068666,0.0035875968785786805,False,False,ieee30,5,6;1;2;3;4
579,5,0.09438209007391833,0.045313014361941795,0.014806579289580846,0.003573623082016253,False,False,ieee30,5,6;1;2;3;4
580,5,0.07308760742958635,0.0325445499216776,0.011081367663406727,0.0031006009527839717,False,False,ieee30,5,6;1;2;3;4
581,5,0.09890287892889582,0.05064854351044756,0.024315741843888516,0.00787139568615769,False,False,ieee30,5,6;1;2;3;4
582,5,0.1257002028061084,0.06456853608876251,0.032323953366180436,0.018546447312529968,False,False,ieee30,5,6;1;2;3;4
583,5,0.07859693393691519,0.03761655899767952,0.01789056206726336,0.004496069111986634,False,False,ieee30,5,6;1;2;3;4
584,5,0.07120247491532794,0.03389870716398696,0.033957923011725955,0.01050667578816511,False,False,ieee30,5,6;1;2;3;4
585,5,0.23378483845521839,0.10816897289626848,0.012926044003754078,0.006179022097999587,False,False,ieee30,5,6;1;2;3;4
586,5,0.15680826407266968,0.09558276589888692,0.01478086329136552,0.00512401324467171,False,False,ieee30,5,6;1;2;3;4
587,5,0.5545253729074627,0.3561696178149618,0.037644002439750746,0.012190561064518213,False,False,ieee30,5,6;1;2;3;4
588,5,0.5308399205685124,0.35230487359274953,0.0631457782810898,0.035319754549494986,False,False,ieee30,5,6;1;2;3;4
589,5,0.19275875000103113,0.0778214117044862,0.029723658852047197,0.024048612377977507,False,False,ieee30,5,6;1;2;3;4
590,5,0.4231841651773487,0.2694234150529716,0.03225140514580149,0.01901183408007101,False,False,ieee30,5,6;1;2;3;4
591,5,0.3281120608397687,0.19051842407819777,0.02124719697677213,0.005970220583373376,False,False,ieee30,5,6;1;2;3;4
592,5,0.16030466025772208,0.08158086767270895,0.03543883631639133,0.01838567173132999,False,False,ieee30,5,6;1;2;3;4
593,5,0.1260815037442914,0.061386864237016975,0.021452401101497598,0.005811097725767267,False,False,ieee30,5,6;1;2;3;4
594,5,0.12714293344352764,0.06161381247000591,0.016316667017484576,0.005133971321448549,False,False,ieee30,5,6;1;2;3;4
595,5,0.0818960738521459,0.03038857476802298,0.00900543441870627,0.004399758416319233,False,False,ieee30,5,6;1;2;3;4
596,5,0.10909393270950135,0.04284308426448416,0.015024024294614358,0.007270583280114096,False,False,ieee30,5,6;1;2;3;4
597,5,0.06621843146473863,0.025301929483484614,0.00742118708894679,0.003185713571585702,False,False,ieee30,5,6;1;2;3;4
598,5,0.10447738767214146,0.041542742116640524,0.04071461404575738,0.02062115418818078,False,False,ieee30,5,6;1;2;3;4
599,5,0.13215848625376808,0.058214736864275834,0.019555123793554063,0.006154556735661565,False,False,ieee30,5,6;1;2;3;4
600,5,0.09518998778872101,0.03809891698877574,0.014138537830101772,0.003916427151916091,False,False,ieee30,5,6;1;2;3;4
601,5,0.12086681325059151,0.05797978985015381,0.018940527463898738,0.004580337595373907,False,False,ieee30,5,6;1;2;3;4
602,5,0.12125932776569959,0.05429135356872969,0.038076547055116094,0.012619651614026117,False,False,ieee30,5,6;1;2;3;4
603,5,0.11863683577649495,0.05368459387460714,0.0471910137357775,0.016744251943266897,False,False,ieee30,5,6;1;2;3;4
604,5,0.11975903370894359,0.05508952731674868,0.03731815864824051,0.013030521362722869,False,False,ieee30,5,6;1;2;3;4
605,5,0.12267989460593168,0.05820044918885109,0.030177423553416793,0.013744349133152589,False,False,ieee30,5,6;1;2;3;4
606,5,0.12306054799899475,0.05855467501214201,0.01817146767810185,0.004786756591369068,False,False,ieee30,5,6;1;2;3;4
607,5,0.12105677466239494,0.054398798859791736,0.019307277838214287,0.005213538774009985,False,False,ieee30,5,6;1;2;3;4
608,5,0.11978762873680732,0.05544301023312884,0.022293903768216494,0.006913193230300596,False,False,ieee30,5,6;1;2;3;4
609,5,0.11657066393879836,0.057578504802759556,0.02798709629911489,0.014243841571349392,False,False,ieee30,5,6;1;2;3;4
610,5,0.08826370081505383,0.041423347917359465,0.03567168277404276,0.016827147609832616,False,False,ieee30,5,6;1;2;3;4
611,5,0.12152955776089332,0.06349385125341528,0.033854716551290465,0.008676058797659869,False,False,ieee30,5,6;1;2;3;4
612,5,0.15551253499414314,0.07981630704171305,0.031110489368924465,0.013468788300495138,False,False,ieee30,5,6;1;2;3;4
613,5,0.09414719964363795,0.04749274290048178,0.022892859680853972,0.0056435833367382005,False,False,ieee30,5,6;1;2;3;4
614,5,0.08454724742405986,0.042576308354278364,0.022980356534318958,0.006326016285234548,False,False,ieee30,5,6;1;2;3;4
615,5,0.35280864464071243,0.16307176025576456,0.026019708457483248,0.010220570814998386,False,False,ieee30,5,6;1;2;3;4
616,5,0.2343387634507124,0.14363081246969084,0.0222940436012099,0.00829151045605303,False,False,ieee30,5,6;1;2;3;4
617,5,0.8340930588906663,0.5363907871322381,0.05470639449479786,0.020149768681182345,False,False,ieee30,5,6;1;2;3;4
618,5,0.8080762332388619,0.5380893295136275,0.07384832845437928,0.028151293788447385,False,False,ieee30,5,6;1;2;3;4
619,5,0.2901194446636804,0.11727569237504293,0.030213365363673472,0.021488987819560768,False,False,ieee30,5,6;1;2;3;4
620,5,0.6333525982154229,0.404696073284792,0.050062248105433915,0.01916858987094905,False,False,ieee30,5,6;1;2;3;4
621,5,0.4928813648151499,0.28652766544489594,0.027219853464382826,0.007617309002024841,False,False,ieee30,5,6;1;2;3;4
622,5,0.24013944350220692,0.12200616400176145,0.06882836626274802,0.03288847896065539,False,False,ieee30,5,6;1;2;3;4
623,5,0.1905400823590848,0.09339467196382725,0.03950419232599134,0.013465258652927803,False,False,ieee30,5,6;1;2;3;4
624,5,0.19284929409688276,0.09456696872368969,0.039231869440042644,0.009253105785054672,False,False,ieee30,5,6;1;2;3;4
625,5,0.12257710758326289,0.045367054729209044,0.0073143414618918046,0.002496044472436898,False,False,ieee30,5,6;1;2;3;4
626,5,0.1636276495455911,0.06415721509255098,0.015592092173035588,0.003689408272709249,False,False,ieee30,5,6;1;2;3;4
627,5,0.09935727738474592,0.03788274602376937,0.004315184507958092,0.0011967527947776002,False,False,ieee30,5,6;1;2;3;4
628,5,0.16162530797032956,0.06484435512267708,0.012598497384069596,0.006447718993831342,False,False,ieee30,5,6;1;2;3;4
629,5,0.1976336018755783,0.08671206210859675,0.03460095129991814,0.009792523874987302,False,False,ieee30,5,6;1;2;3;4
630,5,0.1419985768946687,0.0567326126268449,0.018722296963396334,0.004914654740843294,False,False,ieee30,5,6;1;2;3;4
631,5,0.18029262488716474,0.08608719871232992,0.03178302179857051,0.007767910913207388,False,False,ieee30,5,6;1;2;3;4
632,5,0.1798902221690773,0.08027157377760255,0.022946382846270486,0.01488194562571088,False,False,ieee30,5,6;1;2;3;4
633,5,0.17675084281609668,0.07984237293425925,0.03459429021528393,0.016547640232542404,False,False,ieee30,5,6;1;2;3;4
634,5,0.1784034642786085,0.08181765224463547,0.03467389397584053,0.009413485793634324,False,False,ieee30,5,6;1;2;3;4
635,5,0.18378760789768633,0.08714454136541921,0.045370802285909284,0.01725420349614759,False,False,ieee30,5,6;1;2;3;4
636,5,0.1837969900812005,0.08710870829306633,0.029946090773450784,0.008732423169809822,False,False,ieee30,5,6;1;2;3;4
637,5,0.18180578233598527,0.08127705927594983,0.030564443930930052,0.008814484540846546,False,False,ieee30,5,6;1;2;3;4
638,5,0.17865868191924647,0.0826180467397121,0.04010010189614399,0.010088835294049803,False,False,ieee30,5,6;1;2;3;4
639,5,0.16758180471190914,0.08196109207870733,0.06020491510839121,0.01951656253125389,False,False,ieee30,5,6;1;2;3;4
640,5,0.12979183909750727,0.06095278434353313,0.01595135866355024,0.0076897278870523555,False,False,ieee30,5,6;1;2;3;4
641,5,0.17989665831439117,0.09348600404161628,0.08572757808751574,0.02420865031854047,False,False,ieee30,5,6;1;2;3;4
642,5,0.23961019404547138,0.12175834258311435,0.06315696946889071,0.022064514767176302,False,False,ieee30,5,6;1;2;3;4
643,5,0.1360765095831618,0.06896280901385082,0.07251639167245849,0.020524913238210152,False,False,ieee30,5,6;1;2;3;4
644,5,0.11887275218364537,0.060372335207599076,0.07316129715228492,0.019379984525332183,False,False,ieee30,5,6;1;2;3;4
645,5,0.00041915314779014494,0.0001514303144961593,0.0014408164533495915,0.00048620230635543216,False,False,ieee30,5,6;1;2;3;4
646,5,0.020609020407828464,0.013474884649767704,0.003755355491707024,0.0008950738309966288,False,False,ieee30,5,6;1;2;3;4
647,5,0.0040524283266837584,0.0021862614804935964,0.002270698881750688,0.0006633788772834048,False,False,ieee30,5,6;1;2;3;4
648,5,0.01086580027565556,0.0063358682155566365,0.001664927422685425,0.0005149265292515581,False,False,ieee30,5,6;1;2;3;4
649,5,0.01796216579640183,0.009470052050870162,0.0025656333043599933,0.0007482523385954343,False,False,ieee30,5,6;1;2;3;4
650,5,0.019131681548741748,0.007434613536668494,0.010435220412724933,0.0037173819819674714,False,False,ieee30,5,6;1;2;3;4
651,5,0.0027200837869355045,0.0010157203068802412,0.0008923713892212692,0.000589709156370466,False,False,ieee30,5,6;1;2;3;4
652,5,0.0038297479492005234,0.0014849329570464642,0.00278058079635779,0.0014966658119685006,False,False,ieee30,5,6;1;2;3;4
653,5,0.002373142738823244,0.0009029826551320563,0.0014908745513341204,0.0004631369885398362,False,False,ieee30,5,6;1;2;3;4
654,5,0.0033996767056427846,0.001305741435271901,0.0016706004275975905,0.0005679870673134246,False,False,ieee30,5,6;1;2;3;4
655,5,0.0014271009538736612,0.000542633011582444,0.002308639023300807,0.0007952332311220722,False,False,ieee30,5,6;1;2;3;4
656,5,0.004061776500018445,0.001550643091567161,0.001772909735953232,0.00048532481530971783,False,False,ieee30,5,6;1;2;3;4
657,5,0.0015856441237576593,0.0005971444838578366,0.0010703883990600405,0.0003585216626069698,False,False,ieee30,5,6;1;2;3;4
658,5,0.0039166593094835285,0.0014881409009954993,0.001738033031520203,0.0004922216526186407,False,False,ieee30,5,6;1;2;3;4
659,5,0.00124554989493042,0.00046450941359973963,0.001474560175696804,0.00047496979626049374,False,False,ieee30,5,6;1;2;3;4
660,5,0.007410525463263011,0.0028472523231714564,0.002027894441935074,0.0005933337755205104,False,False,ieee30,5,6;1;2;3;4
661,5,0.001637516983869972,0.0006223797144056797,0.0015062623070491998,0.0004439184601445767,False,False,ieee30,5,6;1;2;3;4
662,5,0.003956584131594665,0.001530030224163037,0.0010716752898006776,0.0003380839155617821,False,False,ieee30,5,6;1;2;3;4
663,5,0.0018794563213732976,0.0007152066014240455,0.0007370526477687989,0.0002535347231262808,False,False,ieee30,5,6;1;2;3;4
664,5,0.0013946000035703274,0.0005224808180312734,0.013455485524764166,0.005380518431378767,False,False,ieee30,5,6;1;2;3;4
665,5,0.004607946448650275,0.0017372157007575217,0.006886622616001925,0.0033181507004083066,False,False,ieee30,5,6;1;2;3;4
666,5,0.007616430809717394,0.0065699032815958736,0.026519775554372127,0.01001187568551587,False,False,ieee30,5,6;1;2;3;4
667,5,0.002172189090159097,0.0019298832448568955,0.004943908872786562,0.002837781231743053,False,False,ieee30,5,6;1;2;3;4
668,5,0.0011841467270461824,0.0009961839911591386,0.004973118499170481,0.0022001362555051918,False,False,ieee30,5,6;1;2;3;4
669,5,0.005201764282304984,0.004430405191384372,0.00463802782605971,0.0014057892902349378,False,False,ieee30,5,6;1;2;3;4
670,5,0.00479987058783005,0.0022244998614001296,0.016145196234794712,0.0063282762875011,False,False,ieee30,5,6;1;2;3;4
671,5,0.00032704831592609424,0.0001427151896040979,0.001291885311950236,0.000630861368645319,False,False,ieee30,5,6;1;2;3;4
672,5,0.00029200438405596607,0.0001333930463083277,0.0010973602665670379,0.0006960266413996719,False,False,ieee30,5,6;1;2;3;4
673,5,0.0002948536676924997,0.0001230474028704881,0.0019735154628326423,0.0008799051844882166,False,False,ieee30,5,6;1;2;3;4
674,5,0.00029712178359555044,0.00013292453745516325,0.0008411513909485357,0.0005959421519959873,False,False,ieee30,5,6;1;2;3;4
675,5,0.0002944290991578717,0.00012217666302716257,0.0026213394889750274,0.0011036706833617016,False,False,ieee30,5,6;1;2;3;4
676,5,0.0002519269473166535,0.00016263837559826744,0.0008213090791039379,0.0003357387215582319,False,False,ieee30,5,6;1;2;3;4
677,5,0.00038298543042344056,0.00013806201017099728,0.0025825879547037855,0.0011299707887869603,False,False,ieee30,5,6;1;2;3;4
678,5,0.0003005546239457403,0.000168721808122968,0.002005594989484605,0.0009964995854921943,False,False,ieee30,5,6;1;2;3;4
679,5,0.0003966481580714512,0.00013918215901929237,0.0029161835946182046,0.0011704739237915485,False,False,ieee30,5,6;1;2;3;4
680,5,0.00047364698582313264,0.0001946348676259424,0.0006428630164880822,0.00023259464104696814,False,False,ieee30,5,6;1;2;3;4
681,5,0.000356857300941895,0.0001423181216230543,0.004611012088801436,0.001981092575554344,False,False,ieee30,5,6;1;2;3;4
682,5,0.0002970284488952226,0.0001982074565085798,0.0021812586749914153,0.0009964755787581492,False,False,ieee30,5,6;1;2;3;4
683,5,0.00039226490754159897,0.0001848504592682626,0.0012756121290873335,0.0004151001611084615,False,False,ieee30,5,6;1;2;3;4
684,5,0.0004040806137865522,0.0001535160655166054,0.0002779439084203972,0.00012644427315888773,False,False,ieee30,5,6;1;2;3;4
685,5,0.00042304580971101215,0.00018962947730120916,0.0009086660643791156,0.00037608833572966294,False,False,ieee30,5,6;1;2;3;4
686,5,0.11628775588848238,0.053855580874191344,0.006940496896716053,0.003540857718971613,False,False,ieee30,5,6;1;2;3;4
687,5,0.07786920464943367,0.04790747970068865,0.003011115870178549,0.001510296501124997,False,False,ieee30,5,6;1;2;3;4
688,5,0.27768534630424624,0.17803805680199247,0.010911438313571664,0.004589257655300494,False,False,ieee30,5,6;1;2;3;4
689,5,0.2577185350908406,0.16991397278247888,0.058526995829806805,0.04874847603383514,False,False,ieee30,5,6;1;2;3;4
690,5,0.09616430023021608,0.03863376124285196,0.012347502981398861,0.010114573106328129,False,False,ieee30,5,6;1;2;3;4
691,5,0.21032893671130432,0.13278172722763337,0.03829414918756513,0.018570579239491902,False,False,ieee30,5,6;1;2;3;4
692,5,0.1639392372447036,0.09499066425227459,0.016053399335211438,0.01161602566450759,False,False,ieee30,5,6;1;2;3;4
693,5,0.08029064894086771,0.04096943885403578,0.02865494432137594,0.010774239621852422,False,False,ieee30,5,6;1;2;3;4
694,5,0.06294370398587956,0.030379067477397215,0.006474617439468866,0.0024175740306239257,False,False,ieee30,5,6;1;2;3;4
695,5,0.06361673455590644,0.03053787322604193,0.007365909630183354,0.004984512814309228,False,False,ieee30,5,6;1;2;3;4
696,5,0.04140045629833067,0.015366039532829862,0.002411130699611963,0.0010485914607392122,False,False,ieee30,5,6;1;2;3;4
697,5,0.054816768270041887,0.021534755641207354,0.002353774906849737,0.0006464204855659572,False,False,ieee30,5,6;1;2;3;4
698,5,0.03338114580294338,0.012778665209520174,0.005574592580669502,0.0029581298380660925,False,False,ieee30,5,6;1;2;3;4
699,5,0.047166532665284366,0.018168093267992125,0.031361507180473924,0.011622791851034653,False,False,ieee30,5,6;1;2;3;4
700,5,0.06646595302902675,0.02915136594048187,0.006329724428773553,0.0016844424493789312,False,False,ieee30,5,6;1;2;3;4
701,5,0.04819472926227206,0.019280830091040785,0.006357301592343045,0.0015233963281111595,False,False,ieee30,5,6;1;2;3;4
702,5,0.0611606952082457,0.02945102292825566,0.0067647066585100335,0.0016987027598782678,False,False,ieee30,5,6;1;2;3;4
703,5,0.06097730229829663,0.02731182322982245,0.05635409129304647,0.018177494498478275,False,False,ieee30,5,6;1;2;3;4
704,5,0.05977907977554534,0.02695531117963934,0.044103332926571426,0.021921270933025094,False,False,ieee30,5,6;1;2;3;4
705,5,0.06054284756244932,0.027790993626006816,0.03281286121552007,0.021177686831221232,False,False,ieee30,5,6;1;2;3;4
706,5,0.061857885325643326,0.029407289262285752,0.012618052540953273,0.008566407065077164,False,False,ieee30,5,6;1;2;3;4
707,5,0.06191960847243089,0.029420213955640345,0.010657432932652311,0.006540777296375921,False,False,ieee30,5,6;1;2;3;4
708,5,0.061503480730802335,0.027490259860334737,0.008437278215750577,0.0037387343918064975,False,False,ieee30,5,6;1;2;3;4
709,5,0.060665398007521,0.028260000022206216,0.01189083673577973,0.007475684964596829,False,False,ieee30,5,6;1;2;3;4
710,5,0.05979462033881143,0.02951990933727494,0.0390830240350164,0.014907679614134084,False,False,ieee30,5,6;1;2;3;4
711,5,0.045292476208549065,0.021001344240547365,0.02525784663099906,0.013142474023603135,False,False,ieee30,5,6;1;2;3;4
712,5,0.06195990325287624,0.03224092655686936,0.028376538171293042,0.017425328883881264,False,False,ieee30,5,6;1;2;3;4
713,5,0.07514435801074734,0.039101325851197466,0.025373851498203814,0.012465509407766473,False,False,ieee30,5,6;1;2;3;4
714,5,0.04903672458520258,0.024273393399875692,0.04174224012573924,0.02357360732116076,False,False,ieee30,5,6;1;2;3;4
715,5,0.04505866668924185,0.022075224538860183,0.0351808604814291,0.020749267923290127,False,False,ieee30,5,6;1;2;3;4
716,5,0.19880612213398072,0.10200194586475386,0.01018062041547152,0.003954115577772033,False,False,ieee30,5,6;1;2;3;4
717,5,0.13119030414276628,0.07411752398523602,0.008447963079010412,0.0037908345633116403,False,False,ieee30,5,6;1;2;3;4
718,5,0.4620631474883885,0.30745863884746727,0.019549256979029206,0.006958791532547859,False,False,ieee30,5,6;1;2;3;4
719,5,0.4509664164430168,0.309331776632915,0.020641310609676222,0.009742853831231635,False,False,ieee30,5,6;1;2;3;4
720,5,0.15408558238789483,0.06458303055857627,0.027254624009255823,0.023807767037167804,False,False,ieee30,5,6;1;2;3;4
721,5,0.3647828623563616,0.23978606184756335,0.022936080319831187,0.015586205799468345,False,False,ieee30,5,6;1;2;3;4
722,5,0.2700621079177128,0.16218416018873677,0.030636941994038214,0.02574410485895673,False,False,ieee30,5,6;1;2;3;4
723,5,0.12619877080002695,0.06478168266823661,0.04775803760378661,0.03992998884797028,False,False,ieee30,5,6;1;2;3;4
724,5,0.09963014740652304,0.049440131161874096,0.012662089370334195,0.00865005549927822,False,False,ieee30,5,6;1;2;3;4
725,5,0.09713929736726751,0.04614858717435602,0.012330144544022148,0.007113136428767541,False,False,ieee30,5,6;1;2;3;4
726,5,0.05963246040361438,0.023667660595601298,0.00717712463707898,0.00531258514327293,False,False,ieee30,5,6;1;2;3;4
727,5,0.07951634898196386,0.03344210052357746,0.004891510147747025,0.002306075868190205,False,False,ieee30,5,6;1;2;3;4
728,5,0.049291463271802526,0.01960034569682248,0.004630659593180209,0.002607751971121175,False,False,ieee30,5,6;1;2;3;4
729,5,0.08591473727939633,0.03655985572105416,0.008895041338746967,0.0031279429902686395,False,False,ieee30,5,6;1;2;3;4
730,5,0.10084708842414755,0.045036693046306336,0.009086490120709723,0.0030595068584624574,False,False,ieee30,5,6;1;2;3;4
731,5,0.07165696510495634,0.029664670427532985,0.010352361365917218,0.003550795628145531,False,False,ieee30,5,6;1;2;3;4
732,5,0.09614928412953982,0.04533803621114721,0.011541125124885476,0.006230677638562998,False,False,ieee30,5,6;1;2;3;4
733,5,0.09662869434766316,0.04297404399726415,0.01405061433831345,0.0054437939715616945,False,False,ieee30,5,6;1;2;3;4
734,5,0.094500087742286,0.04218688277528723,0.013359459018883135,0.006141398995724745,False,False,ieee30,5,6;1;2;3;4
735,5,0.09475894601140603,0.04278676850305921,0.01379934415981432,0.006693397053816108,False,False,ieee30,5,6;1;2;3;4
736,5,0.0982598195132226,0.04694135607722974,0.01007424138395907,0.004442243448770977,False,False,ieee30,5,6;1;2;3;4
737,5,0.09698918031118806,0.04575861767761383,0.009129221853752423,0.00424892613592609,False,False,ieee30,5,6;1;2;3;4
738,5,0.09701399033696795,0.0432317480536685,0.00952891766995656,0.0032978759436554927,False,False,ieee30,5,6;1;2;3;4
739,5,0.09556611673894233,0.043891609002507465,0.008049400837186083,0.0027420075524020593,False,False,ieee30,5,6;1;2;3;4
740,5,0.09459429216748008,0.04541595235516813,0.009687694571163585,0.0027925942417775795,False,False,ieee30,5,6;1;2;3;4
741,5,0.07333119421032033,0.03264803615326342,0.03852059699571575,0.01874156949895467,False,False,ieee30,5,6;1;2;3;4
742,5,0.09912200151631753,0.05075819603357759,0.00806192000752004,0.0031522448037697437,False,False,ieee30,5,6;1;2;3;4
743,5,0.12584740446600629,0.06466367974922463,0.024134248046088103,0.015232587880909643,False,False,ieee30,5,6;1;2;3;4
744,5,0.0788421303373005,0.03773134152601029,0.016001823375727198,0.0053315988773974254,False,False,ieee30,5,6;1;2;3;4
745,5,0.0715671118117513,0.03405790626840802,0.013858502101325332,0.0045344422308840615,False,False,ieee30,5,6;1;2;3;4
746,5,0.23388977224455468,0.10811084584877967,0.013986363851857364,0.005788549260028142,False,False,ieee30,5,6;1;2;3;4
747,5,0.15691846015826802,0.09566063278860015,0.009276586013840293,0.00450933616843574,False,False,ieee30,5,6;1;2;3;4
748,5,0.5547102814031442,0.3561635801177994,0.022135039572047988,0.009391144578007826,False,False,ieee30,5,6;1;2;3;4
749,5,0.5310237616465616,0.35229768267522443,0.06277610487552265,0.04247300506690066,False,False,ieee30,5,6;1;2;3;4
750,5,0.1928581937257638,0.0777469487158049,0.029613668433588924,0.026136360392171043,False,False,ieee30,5,6;1;2;3;4
751,5,0.4232809002320397,0.26934444154391723,0.03245435053525236,0.016348214812069384,False,False,ieee30,5,6;1;2;3;4
752,5,0.3282051067626723,0.19044128047962983,0.019108721962550534,0.010948850228725715,False,False,ieee30,5,6;1;2;3;4
753,5,0.16046102491854847,0.08167476254438458,0.026447275749156063,0.012184427908731865,False,False,ieee30,5,6;1;2;3;4
754,5,0.12627494395753336,0.061481232773037964,0.009804638050566528,0.003412383087767923,False,False,ieee30,5,6;1;2;3;4
755,5,0.1273381557142345,0.06170901745784871,0.01483571069685119,0.00905607511733797,False,False,ieee30,5,6;1;2;3;4
756,5,0.08213084200777412,0.03048218315915005,0.0034936511042287233,0.0021489533403791228,False,False,ieee30,5,6;1;2;3;4
757,5,0.10931598469759152,0.04293460970651894,0.006335279346076583,0.0036041295385744743,False,False,ieee30,5,6;1;2;3;4
758,5,0.06646784375412751,0.02539691982512024,0.0024189243715124764,0.001061092149718501,False,False,ieee30,5,6;1;2;3;4
759,5,0.10470146258414106,0.04163459677665393,0.04553253977774341,0.02617314579611163,False,False,ieee30,5,6;1;2;3;4
760,5,0.1323522414552311,0.05830771862515824,0.016133419504302138,0.005523894527557527,False,False,ieee30,5,6;1;2;3;4
761,5,0.09542159965262914,0.038193357289887125,0.008762289990180028,0.002248264143981382,False,False,ieee30,5,6;1;2;3;4
762,5,0.12105166534552454,0.058070005337816005,0.011194747484565837,0.0032805662351690357,False,False,ieee30,5,6;1;2;3;4
763,5,0.1214566632280529,0.05438437963827192,0.03487252875738356,0.014098019350574753,False,False,ieee30,5,6;1;2;3;4
764,5,0.11882902390148045,0.053776004920636944,0.04809711033494157,0.015307601255806214,False,False,ieee30,5,6;1;2;3;4
765,5,0.11994943433486263,0.055181150128032014,0.030156549053854342,0.016204853507441275,False,False,ieee30,5,6;1;2;3;4
766,5,0.12287710875156524,0.05829558560873577,0.009975766265536867,0.0032618509381145966,False,False,ieee30,5,6;1;2;3;4
767,5,0.12325832197976508,0.05864997775448269,0.017353738779607886,0.009276881636572254,False,False,ieee30,5,6;1;2;3;4
768,5,0.12125582751351952,0.054492272594046404,0.015912284663339826,0.009578844116521212,False,False,ieee30,5,6;1;2;3;4
769,5,0.1199921546493906,0.055540401192549355,0.023019267921082887,0.016230875773743936,False,False,ieee30,5,6;1;2;3;4
770,5,0.11678819072984074,0.05768356523875234,0.019555795957475364,0.007686284585919356,False,False,ieee30,5,6;1;2;3;4
771,5,0.08849038702923814,0.041522352553101854,0.03388180477623248,0.015272075590477385,False,False,ieee30,5,6;1;2;3;4
772,5,0.12172393931172384,0.06359170450781368,0.019683619342191316,0.0050958544921366755,False,False,ieee30,5,6;1;2;3;4
773,5,0.15566629552953334,0.07990937966304085,0.020612895824855926,0.010311385918050253,False,False,ieee30,5,6;1;2;3;4
774,5,0.09441087313257251,0.0476087422167463,0.03290623390033842,0.01897821414200518,False,False,ieee30,5,6;1;2;3;4
775,5,0.08493866113608006,0.042754261302981045,0.04110603519116496,0.023746150523819565,False,False,ieee30,5,6;1;2;3;4
776,5,0.3529111008125484,0.16301895626577365,0.0273316899907714,0.00998672755427954,False,False,ieee30,5,6;1;2;3;4
777,5,0.23446225598161774,0.14370530888689542,0.020950729340358798,0.007717313927310676,False,False,ieee30,5,6;1;2;3;4
778,5,0.8342302235866352,0.5363746137544927,0.04309333396740345,0.01819485875891047,False,False,ieee30,5,6;1;2;3;4
